Date,Open,High,Low,Close,Volume,MACD,MACDh,MACDs
2023-05-10,15.52,15.69,15.48,15.69,6848500,0.046021624631666924,0.02736146177528397,0.018660162856382955
2023-05-11,15.78,15.82,15.65,15.69,7399700,0.07379776124967741,0.044110078714635556,0.029687682535041848
2023-05-12,15.73,15.82,15.61,15.82,7280900,0.11916121631293386,0.07157882702231361,0.04758238929062025
2023-05-15,15.9,16.2,15.86,15.99,17771400,0.1832165950395641,0.10850736459915508,0.07470923044040903
2023-05-16,15.99,16.07,15.86,15.95,6750500,0.20651296331786462,0.10544298630196447,0.10106997701590015
2023-05-17,15.9,15.95,15.65,15.65,9088100,0.14258020249151038,0.033208180380488186,0.10937202211102219
2023-05-18,15.73,15.82,15.65,15.78,6659500,0.1304436101679478,0.0168572704455405,0.11358633972240731
2023-05-19,15.78,15.86,15.73,15.82,3793700,0.12850586844364287,0.011935622976988441,0.11657024546665443
2023-05-22,15.86,16.03,15.82,15.99,8257100,0.1637337109450563,0.03773077238272149,0.1260029385623348
2023-05-23,16.03,16.12,15.86,15.9,7433100,0.15835578385241433,0.025882276232063628,0.1324735076203507
2023-05-24,15.95,15.99,15.73,15.78,5545300,0.12151335849963374,-0.00876811929657359,0.13028147779620733
2023-05-25,15.78,15.78,15.65,15.65,4734100,0.06448099531860407,-0.05264038598208261,0.11712138130068668
2023-05-26,15.69,15.69,15.61,15.65,3904600,0.028033506564376864,-0.07127029978904785,0.09930380635342471
2023-05-29,15.78,15.9,15.69,15.9,5967700,0.0646831639327985,-0.02769651393650098,0.09237967786929947
2023-05-30,15.95,15.99,15.82,15.9,6586200,0.08473587269683591,-0.006115044137970857,0.09085091683480677
2023-05-31,15.95,15.99,15.78,15.78,6883600,0.0655697010720715,-0.020224972610188213,0.08579467368225971
2023-06-01,15.78,15.95,15.73,15.95,8436200,0.09240376577230691,0.005287273672037768,0.08711649210026914
2023-06-02,16.2,16.84,16.16,16.71,32990200,0.2866083201701528,0.15959346245590694,0.12701485771424587
2023-06-05,16.88,17.05,16.75,16.8,19459500,0.41607746980154836,0.23125008966984198,0.18482738013170638
2023-06-06,16.88,17.35,16.8,17.35,22794800,0.6119135451410713,0.34166893200749193,0.2702446131335794
2023-06-07,17.35,17.43,17.18,17.26,13438700,0.689182493912817,0.3351503046233901,0.3540321892894269
2023-06-08,17.26,17.35,16.96,16.96,13684000,0.6424817806667917,0.23075967310189183,0.4117221075648999
2023-06-09,17.05,17.18,16.96,17.18,10356300,0.6462978018623069,0.18766055543792554,0.45863724642438136
2023-06-12,17.22,17.3,16.96,17.26,8998800,0.6471297574449224,0.1507940088164328,0.4963357486284896
2023-06-13,17.3,17.3,17.09,17.22,10597200,0.6175639605758718,0.09698256955790574,0.5205813910179661
2023-06-14,17.48,17.57,17.18,17.18,10935300,0.5706016081603877,0.040016173713937286,0.5305854344464505
2023-06-15,17.18,17.26,17.09,17.13,9499700,0.5122560112062722,-0.014663538592142644,0.5269195497984148
2023-06-16,17.26,17.57,17.13,17.13,13940800,0.46080133332263884,-0.05289457318062085,0.5136959065032597
2023-06-19,17.13,17.22,17.0,17.0,7035800,0.38418418370004304,-0.10360937824257338,0.4877935619426164
2023-06-20,17.04,17.09,16.91,17.09,5486900,0.3472029130165737,-0.11247251914083423,0.4596754321574079
2023-06-21,17.13,17.26,17.09,17.26,6046900,0.35435062552442886,-0.08425984530638325,0.4386104708308121
2023-06-22,17.48,17.7,17.3,17.3,14809200,0.35693652749665006,-0.0653391546673297,0.42227568216397976
2023-06-23,17.52,17.65,17.43,17.57,12309000,0.4114506738450814,-0.00866000665511868,0.42011068050020006
2023-06-26,17.57,17.87,17.35,17.57,10578300,0.4312702962823849,0.00892769262574783,0.42234260365663706
2023-06-27,17.61,17.65,17.39,17.48,10740400,0.40810529723560407,-0.011389845136826449,0.4194951423724305
2023-06-28,17.57,18.09,17.48,18.0,20851400,0.50498655821578,0.06839313267467956,0.4365934255411004
2023-06-29,18.0,18.0,17.65,17.65,14003400,0.46405822172078004,0.02197183694374366,0.4420863847770364
2023-06-30,17.65,17.74,17.52,17.57,6684900,0.40559166251043877,-0.029195777813278145,0.4347874403237169
2023-07-03,17.65,17.7,17.48,17.57,9793600,0.35745019306577674,-0.061869797806352156,0.4193199908721289
2023-07-04,17.57,17.7,17.48,17.7,6877800,0.34801723711293775,-0.057042203007352965,0.4050594401202907
2023-07-05,17.83,17.96,17.65,17.74,12998200,0.34080316091557705,-0.05140502336377095,0.392208184279348
2023-07-06,17.78,17.87,17.52,17.57,15187700,0.2851564749261968,-0.08564136748252099,0.37079784240871777
2023-07-07,17.57,17.78,17.48,17.78,11916900,0.29253922068097893,-0.0626068973821911,0.35514611806317004
2023-07-10,17.91,18.13,17.87,18.04,16787800,0.34961010794002334,-0.004428808098517423,0.35403891603854076
2023-07-11,18.04,18.44,18.04,18.44,17352800,0.4681731793680157,0.09130741066357995,0.3768657687044358
2023-07-12,18.44,18.52,18.18,18.26,13112300,0.48196762945575955,0.08408148860105902,0.39788614085470053
2023-07-13,18.3,18.48,18.18,18.35,17942000,0.496416103176756,0.07882396985764434,0.41759213331911166
2023-07-14,18.65,18.75,18.4,18.65,18525700,0.5608003856377799,0.11456660185493456,0.44623378378284534
2023-07-17,18.75,18.85,18.5,18.6,11006300,0.5699274009114816,0.09895489370290905,0.4709725072085726
2023-07-18,18.6,18.65,18.45,18.6,7522800,0.5573396513650941,0.06909371532521719,0.4882459360398769
2023-07-19,18.6,18.7,18.4,18.4,11684700,0.4844346706429832,-0.0030490123175149764,0.48748368296049815
2023-07-20,18.4,18.5,18.3,18.45,6450600,0.4369861212981263,-0.04039804932989749,0.4773841706280238
2023-07-21,18.55,18.65,18.4,18.65,8385700,0.44211283371557286,-0.028217069529960725,0.4703299032455336
2023-07-24,18.65,18.75,18.55,18.75,8951300,0.45497933219861864,-0.012280456837531983,0.4672597890361506
2023-07-25,18.75,19.1,18.7,18.8,9542500,0.4602010508963694,-0.00564699051182499,0.4658480414081944
2023-07-26,18.8,18.85,18.65,18.75,5932000,0.4368363399237012,-0.023209361187594646,0.46004570111129583
2023-07-27,18.75,18.8,18.5,18.6,9462200,0.37316123362515086,-0.069507573988916,0.44266880761406685
2023-07-28,18.55,18.7,18.55,18.7,7023300,0.34671716209189185,-0.07676131641774003,0.4234784785096319
2023-07-31,18.85,18.9,18.7,18.85,9975800,0.3554741614181225,-0.054403453673207536,0.40987761509133
2023-08-01,18.9,19.35,18.85,18.85,14330655,0.34947126699844944,-0.048325078474304506,0.39779634547275394
2023-08-02,18.85,18.95,18.75,18.9,6157300,0.34666090950726414,-0.04090834877239191,0.38756925827965605
2023-08-03,18.95,19.1,18.8,18.85,11080500,0.3220559030996526,-0.052410684144002795,0.3744665872436554
2023-08-04,18.85,19.15,18.8,19.0,14888400,0.3327050769141202,-0.03340920826362814,0.36611428517774836
2023-08-07,19.15,19.4,19.05,19.35,15213700,0.4118996555033547,0.03662829626048508,0.37527135924286964
2023-08-08,19.5,19.5,19.15,19.2,9235400,0.41087734876342097,0.02848479161644102,0.38239255714697995
2023-08-09,19.2,19.25,19.0,19.15,10704200,0.38531223203890974,0.002335739913543855,0.3829764921253659
2023-08-10,19.2,19.2,18.9,18.9,9206500,0.2981360590292361,-0.06787234647690382,0.36600840550613994
2023-08-11,19.0,19.05,18.65,18.9,8673900,0.2360889686732648,-0.10393554946630013,0.3400245181395649
2023-08-14,18.95,19.1,18.75,18.95,8091000,0.20307361358003817,-0.10956072364762143,0.3126343372276596
2023-08-15,18.95,19.0,18.8,18.95,5612500,0.1767128084895191,-0.10873722299051242,0.2854500314800315
2023-08-16,18.9,19.2,18.8,19.0,9752400,0.16710747181620533,-0.09467404773106092,0.26178151954726625
2023-08-17,19.0,19.0,18.85,18.85,7913000,0.1202944918603599,-0.1131896221495251,0.233484114009885
2023-08-18,18.8,18.8,17.9,18.1,22006600,-0.09033221007683068,-0.25905305926937255,0.16872084919254188
2023-08-21,18.0,18.35,17.85,18.15,9217300,-0.20260443632221836,-0.29706022841180824,0.09445579208958985
2023-08-22,18.3,18.3,17.75,18.2,8055700,-0.2519875430631764,-0.277154668122213,0.025167125059036594
2023-08-23,18.3,18.3,18.0,18.0,5796400,-0.32139362195254506,-0.27724859760926535,-0.04414502434327973
2023-08-24,18.1,18.35,18.0,18.25,6694700,-0.29353082439525835,-0.1995086400415829,-0.09402218435367546
2023-08-25,18.2,18.2,18.1,18.1,4769800,-0.3031205393799006,-0.1672786840209801,-0.1358418553589205
2023-08-28,18.25,18.3,18.05,18.2,7012700,-0.27547241383476617,-0.11170444678067654,-0.16376796705408964
2023-08-29,18.25,18.35,18.15,18.25,9455200,-0.23814584878104483,-0.05950230538156415,-0.1786435433994807
2023-08-30,18.3,18.5,18.25,18.4,6958400,-0.1723569413270205,0.005029281657968149,-0.17738622298498866
2023-08-31,18.4,18.55,18.4,18.5,6532600,-0.10339357043960717,0.0591941220363052,-0.16258769247591237
2023-09-05,18.6,19.25,18.55,19.15,21471900,0.09624762376040863,0.20706825298905682,-0.11082062922864819
